title,price,location,link
Venda-Apartamento-Araraquara-Vitta Vistas do Botânico Flamboyants,R$ 310.000,"Araraquara, Residencial Cambuy",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-apartamento-araraquara-vitta-vistas-do-botanico-flamboyants-1472777814
Venda-Casa de condomínio-Araraquara-Village Damha IV,R$ 1.280.000,"Araraquara, Residencial Village Damha IV",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-de-condominio-araraquara-village-damha-iv-1472777756
"2 dormitório(suíte) toda mobiliada, rica em armários, espaço gourmet **NOVA**",R$ 500.000,"Araraquara, Jardim Brasil (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/2-dormitorio-suite-toda-mobiliada-rica-em-armarios-espaco-gourmet-nova-1472771430
Venda de Casas / Padrão na cidade de Araraquara,R$ 180.000,"Araraquara, Parque São Paulo (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472736680
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 350.000,"Araraquara, Jardim Residencial Paraíso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1472736689
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 350.000,"Araraquara, Jardim América (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1472736670
Venda de Casas / Padrão na cidade de Araraquara,R$ 149.999.330,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472736672
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 594.730,"Araraquara, Parque Atlanta",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1472736537
Venda de Casas / Padrão na cidade de Araraquara,R$ 125.000,"Araraquara, Parque Residencial Iguatemi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472736432
Venda de Casas / Padrão na cidade de Araraquara,R$ 230.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472736431
Casa em Rua Dinamérico Duarte de Oliveira - Jardim Roberto Selmi Dei - Araraquara/SP,R$ 215.000,"Araraquara, Jardim Roberto Selmi Dei",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-rua-dinamerico-duarte-de-oliveira-jardim-roberto-selmi-dei-araraquara-sp-1472699830
Casa de condomínio em Avenida Luiz Dosualdo - Jardim Gardênias - Araraquara/SP,R$ 290.000,"Araraquara, Jardim Gardênias",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-luiz-dosualdo-jardim-gardenias-araraquara-sp-1472694270
Casa de condomínio em Rua Manoel Rodrigues Jacob - Jardim Santa Angelina - Araraquara/SP,R$ 330.000,"Araraquara, Jardim Santa Angelina",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-rua-manoel-rodrigues-jacob-jardim-santa-angelina-araraquara-sp-1472693815
"Casa alvenaria, Bairro Sedenho",R$ 1.850.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-alvenaria-bairro-sedenho-1471040492
Apartamento à venda no Parque Acanto 2 dormitórios - Araraquara,R$ 450.000,"Araraquara, Parque Residencial Iguatemi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-parque-acanto-2-dormitorios-araraquara-1472668918
"Casa com 3 dormitórios à venda, 130 m² por R$ 450.000 - Jardim Nova América - Araraquara/S",R$ 270.000,"Araraquara, Jardim Nova América",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-dormitorios-a-venda-130-m-por-r-450-000-jardim-nova-america-araraquara-s-1472655900
"Casa com 2 dormitórios à venda, 70 m² por R$ 230.000 - Jardim Veneza - Araraquara/SP",R$ 129.864,"Araraquara, Jardim Roberto Selmi Dei",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-2-dormitorios-a-venda-70-m-por-r-230-000-jardim-veneza-araraquara-sp-1472655621
Apartamento a venda Reserva Dos Oitis,R$ 139.128,"Araraquara, Jardim dos Manacás",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-reserva-dos-oitis-1472651373
Excelente Casa no Condomínio Alea,R$ 165.536,"Araraquara, Parque Residencial Iguatemi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/excelente-casa-no-condominio-alea-1472651187
Casa com 3 quartos e área com churrasqueira,R$ 154.481,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-quartos-e-area-com-churrasqueira-1472641688
"Apartamento Padrão com 2 Dormitórios no Jardim Botânico, Araraquara",R$ 330.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-com-2-dormitorios-no-jardim-botanico-araraquara-1472641627
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 250.000,"Araraquara, Vila Renata (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1472641513
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 190.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1472641522
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 550.000,"Araraquara, Cidade Jardim",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1472641489
Venda de Casas / Padrão na cidade de Araraquara,R$ 250.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472641393
Apartamento perto da UNESP!,R$ 350.000,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-perto-da-unesp-1472638210
Venda de Casas / Condomínio na cidade de Araraquara,R$ 190.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1472613578
Venda de Casas / Condomínio na cidade de Araraquara,R$ 900.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1472610589
"Apartamento à venda, Parque da Pitangueiras, Araraquara, SP",R$ 270.000,"Araraquara, Jardim Bandeirantes",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-parque-da-pitangueiras-araraquara-sp-1472610165
"Apartamento com 2 dormitórios à venda, 39 m² por R$ 162.355 - Altos Do Jaraguá - Araraquar",R$ 162.356,"Araraquara, Altos do Jaraguá",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-39-m-por-r-162-355-altos-do-jaragua-araraquar-1472600698
"Apartamento com 2 dormitórios à venda, 39 m² por R$ 129.864 - Altos Do Jaraguá - Araraquar",R$ 129.864,"Araraquara, Altos do Jaraguá",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-39-m-por-r-129-864-altos-do-jaragua-araraquar-1472600541
"Apartamento com 2 dormitórios à venda, 39 m² por R$ 141.20 - Altos Do Jaraguá - Araraquara",R$ 141.207,"Araraquara, Altos do Jaraguá",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-39-m-por-r-141-20-altos-do-jaragua-araraquara-1472600038
"Apartamento com 2 dormitórios à venda, 43 m² por R$ 139.128 - Campos Ville - Araraquara/SP",R$ 139.128,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-43-m-por-r-139-128-campos-ville-araraquara-sp-1472599925
"Apartamento com 2 dormitórios à venda, 51 m² por R$ 169.374 - Cidade Jardim - Araraquara/S",R$ 169.375,"Araraquara, Cidade Jardim",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-51-m-por-r-169-374-cidade-jardim-araraquara-s-1472599324
"Apartamento com 2 dormitórios à venda, 51 m² por R$ 165.536 - Cidade Jardim - Araraquara/S",R$ 165.536,"Araraquara, Cidade Jardim",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-51-m-por-r-165-536-cidade-jardim-araraquara-s-1472598472
"Apartamento com 2 dormitórios à venda, 43 m² por R$ 119.735 - Campos Ville - Araraquara/SP",R$ 119.736,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-43-m-por-r-119-735-campos-ville-araraquara-sp-1472598198
"Apartamento com 2 dormitórios à venda, 43 m² por R$ 154.480 - Campos Ville - Araraquara/SP",R$ 154.481,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-43-m-por-r-154-480-campos-ville-araraquara-sp-1472598210
Venda apartamento vila Xavier Araraquara sp- 55m²,R$ 135.000,"Araraquara, Vila Cidade Industrial (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-apartamento-vila-xavier-araraquara-sp-55m-1472590736
Apto 2 dorms cond reserva dos oitis em Araraquara,R$ 330.000,"Araraquara, Jardim dos Manacás",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apto-2-dorms-cond-reserva-dos-oitis-em-araraquara-1314112205
Oportunidade Imóvel no Jardim Universal,R$ 300.000,"Araraquara, Jardim Universal",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-imovel-no-jardim-universal-1472499130
Vendo Para Investimento - Casa Alugada no Jardim Dumont,R$ 250.000,"Araraquara, Jardim Dumont",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-para-investimento-casa-alugada-no-jardim-dumont-1467766787
"Apartamento com excelente localização, próximo a supermercados e comércios.",R$ 320.000,"Araraquara, Vila Velosa",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-excelente-localizacao-proximo-a-supermercados-e-comercios-1472298232
Vende-se apartamento,R$ 190.000,"Araraquara, Jardim América (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vende-se-apartamento-1472295561
Vendo,R$ 300.000,"Araraquara, Jardim Maria Luiza",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-1472260763
Casas a venda no Jardim Universal.,R$ 550.000,"Araraquara, Jardim Universal",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casas-a-venda-no-jardim-universal-1472172615
Oportunidade - (Ótima Localização) Aceita Financiamento**,R$ 320.000,"Araraquara, Parque Laranjeiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-otima-localizacao-aceita-financiamento-1449653164
Venda de Apartamentos / Cobertura na cidade de Araraquara,R$ 250.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-cobertura-na-cidade-de-araraquara-1472124550
Venda de Casas / Sobrado na cidade de Araraquara,R$ 350.000,"Araraquara, Parque Laranjeiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-sobrado-na-cidade-de-araraquara-1472102670
Venda de Casas / Padrão na cidade de Araraquara,R$ 350.000,"Araraquara, Parque Residencial Iguatemi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472102695
Venda de Casas / Condomínio na cidade de Araraquara,R$ 1.980.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1472102600
"Casa com ótima localização, próximo de mercados e serviços essenciais",R$ 190.000,"Araraquara, Jardim Roberto Selmi Dei",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-otima-localizacao-proximo-de-mercados-e-servicos-essenciais-1472096277
"Sobrado com excelente localização, próximo a supermercados e escolas.",R$ 1.100.000,"Araraquara, Jardim Eliana",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-com-excelente-localizacao-proximo-a-supermercados-e-escolas-1472096274
Casa à venda na Rua Itália 3 vagas de garagem 250 m² de terreno Churrasqueira,R$ 270.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-na-rua-italia-3-vagas-de-garagem-250-m-de-terreno-churrasqueira-1472050661
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 121.487,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471998242
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 500.000,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471971380
Casa Vale do Sol Edícula 2 Quartos,R$ 650.000,"Araraquara, Parque Residencial Vale do Sol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-vale-do-sol-edicula-2-quartos-1471958416
Casa Vale do Sol 3 Quartos e Piscina,R$ 300.000,"Araraquara, Parque Residencial Vale do Sol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-vale-do-sol-3-quartos-e-piscina-1471954922
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 320.000,"Araraquara, Jardim Nova Araraquara",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471950351
Venda de Casas / Sobrado na cidade de Araraquara,R$ 121.487,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-sobrado-na-cidade-de-araraquara-1471950352
Venda de Casas / Condomínio na cidade de Araraquara,R$ 150.000,"Araraquara, Jardim dos Flamboyants",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1471950328
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 135.000,"Araraquara, Jardim dos Manacás",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471950304
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 1.590.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471950323
Oportunidade vendo,R$ 122.091,"Araraquara, Jardim Maria Luiza",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-vendo-1471924898
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 126.322,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471913358
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 1.700.000,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471911438
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 135.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471911274
Venda de Casas / Padrão na cidade de Araraquara,R$ 260.000,"Araraquara, Parque das Hortências",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471910767
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 170.000,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471909913
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 170.000,"Araraquara, Jardim Califórnia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471902465
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 455.000,"Araraquara, Jardim Residencial Paraíso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471902408
Venda-Casa de condomínio-Araraquara-Village Damha II,R$ 1.160.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-de-condominio-araraquara-village-damha-ii-1471889069
Venda-Apartamento-Araraquara-Centro,R$ 295.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-apartamento-araraquara-centro-1471889030
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 121.487,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471882406
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 600.000,"Araraquara, Jardim Panorama",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471882290
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 700.000,"Araraquara, Jardim Panorama",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471882254
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 1.200.000,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471882079
"Casa ampla 4 suítes, Araraquara/SP",R$ 360.000,"Araraquara, Jardim Primavera",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-ampla-4-suites-araraquara-sp-1471879488
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 535.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471879008
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 135.000,"Araraquara, Vila Santana",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471878995
Venda de Casas / Padrão na cidade de Araraquara,R$ 600.000,"Araraquara, Jardim Primavera",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471878833
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 260.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471878842
Venda de Casas / Padrão na cidade de Araraquara,R$ 200.000,"Araraquara, Condomínio Parque dos Sabiás",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471878852
Apartamento Padrão em Araraquara,R$ 170.000,"Araraquara, Jardim Quitandinha II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1471870760
"Lindo Apartamento, localizado próximo ao Shopping Jaraguá.",R$ 155.000,"Araraquara, Jardim Residencial Elvio Lupo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/lindo-apartamento-localizado-proximo-ao-shopping-jaragua-1471870440
"Casa com excelente localização, próximo a supermercados e comércios.",R$ 170.000,"Araraquara, Jardim das Estações (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-excelente-localizacao-proximo-a-supermercados-e-comercios-1471870458
Lindo apartamento,R$ 700.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/lindo-apartamento-1471870450
"Casa com boa localização, próximo a escolas e creches.",R$ 455.000,"Araraquara, Vila Vieira (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-boa-localizacao-proximo-a-escolas-e-creches-1471870459
Apartamento Padrão em Araraquara,R$ 200.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1471870466
"Casa com 3 dormitórios à venda, 158 m² por R$ 1.160.000,00 - Parque Residencial Damha - Ar",R$ 1.160.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-dormitorios-a-venda-158-m-por-r-1-160-000-00-parque-residencial-damha-ar-1471852630
Imóvel a venda: residência ou comércio com piscina e alto potencial no bairro Vila Ferrovi,R$ 790.000,"Araraquara, Vila Ferroviária",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-a-venda-residencia-ou-comercio-com-piscina-e-alto-potencial-no-bairro-vila-ferrovi-1471799446
Apartamento de 02 dormitórios sendo 01 Suíte na Vila Ferroviária!,R$ 295.000,"Araraquara, Vila Ferroviária",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-de-02-dormitorios-sendo-01-suite-na-vila-ferroviaria-1471799436
Casa com 1 quartos à venda em Jardim Santa Rosa - SP,R$ 290.000,"Araraquara, Jardim Santa Rosa",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-1-quartos-a-venda-em-jardim-santa-rosa-sp-1471757869
"Apartamento a venda possui 47 m², com 2 quartos em Jardim São Rafael I - Araraquara - SP",R$ 121.487,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-possui-47-m-com-2-quartos-em-jardim-sao-rafael-i-araraquara-sp-1471718394
"Apartamento com 3 suítes para locação e venda no Jardim Morumbi, Araraquara",R$ 927.223,"Araraquara, Jardim Morumbi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-3-suites-para-locacao-e-venda-no-jardim-morumbi-araraquara-1471688660
Venda de Casas / Condomínio na cidade de Araraquara,R$ 600.000,"Araraquara, Jardim Marialice",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-condominio-na-cidade-de-araraquara-1471688618
Casa em condomínio à venda no Quinta das Tipuanas | Piscina com aquecimento solar e área g,R$ 1.600.000,"Araraquara, Jardim Imperador",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-a-venda-no-quinta-das-tipuanas-piscina-com-aquecimento-solar-e-area-g-1471639681
Apartamento à venda no Piazza Del Carmo com sacada e churrasqueira - Bairro Carmo Araraqu,R$ 700.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-piazza-del-carmo-com-sacada-e-churrasqueira-bairro-carmo-araraqu-1471639683
Casa a Venda no Condomínio Alvorada,R$ 635.000,"Araraquara, Doutor Tancredo de Almeida Neves",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-no-condominio-alvorada-1471620853
Casa à Venda e Locação no Condomínio Buona Vita,R$ 1.200.000,"Araraquara, Condomínio Buona Vita",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-a-venda-e-locacao-no-condominio-buona-vita-1471620828
"Excelente casa, com acabamento diferenciado e ótima localização.",R$ 470.000,"Araraquara, Jardim Arangá",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/excelente-casa-com-acabamento-diferenciado-e-otima-localizacao-1471620726
Sobrado com 3 quartos e espaço gourmet,R$ 360.000,"Araraquara, Jardim Victório Antônio de Santi II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-com-3-quartos-e-espaco-gourmet-1471611889
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 330.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471611579
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 130.000,"Araraquara, São Geraldo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1471611438
"Apartamento à venda 2 quartos, Araraquara/SP",R$ 1.850.000,"Araraquara, Parque Residencial Iguatemi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-2-quartos-araraquara-sp-1471585351
"Sobrado à venda, Quinta do Salto, Salto Grande, Araraquara, SP",R$ 400.000,"Araraquara, Quinta do Salto Residence",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-a-venda-quinta-do-salto-salto-grande-araraquara-sp-1471584641
Casa Padrão em Araraquara,R$ 330.000,"Araraquara, Jardim Águas do Paiol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-padrao-em-araraquara-1471576031
"Linda casa, localizada no bairro Vila Xavier.",R$ 145.000,"Araraquara, Jardim das Estações (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/linda-casa-localizada-no-bairro-vila-xavier-1471575808
"Casa com ótima localização, próximo a escolas e creches.",R$ 500.000,"Araraquara, Jardim Santa Júlia II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-otima-localizacao-proximo-a-escolas-e-creches-1471575649
Apartamento Padrão em Araraquara,R$ 465.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1471575635
"Apartamento com boa localização, próximo do shopping Jaraguá e Unip.",R$ 85.623,"Araraquara, Parque Atlanta",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-boa-localizacao-proximo-do-shopping-jaragua-e-unip-1471575465
Apartamento Padrão em Araraquara,R$ 560.000,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1471575419
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 590.000,"Araraquara, Campos Ville",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1471521485
Venda de Casas / Padrão na cidade de Araraquara,R$ 320.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1471393566
